date,Open,High,Low,Close,Adj Close,Volume
2020-06-23,3870.0,3890.0,3750.0,3870.0,3870.0,497628
2020-06-24,3870.0,3930.0,3840.0,3890.0,3890.0,613284
2020-06-25,3800.0,3930.0,3800.0,3930.0,3930.0,795653
2020-06-26,3930.0,3930.0,3870.0,3890.0,3890.0,444060
2020-06-29,3890.0,3890.0,3800.0,3840.0,3840.0,695034
2020-06-30,3870.0,3910.0,3800.0,3840.0,3840.0,505813
2020-07-01,3870.0,3910.0,3840.0,3910.0,3910.0,504327
2020-07-02,3910.0,3930.0,3870.0,3910.0,3910.0,1319895
2020-07-03,3930.0,3930.0,3910.0,3910.0,3910.0,440727
2020-07-06,3910.0,3930.0,3870.0,3910.0,3910.0,725536
2020-07-07,3930.0,3960.0,3910.0,3930.0,3930.0,700953
2020-07-08,3930.0,4130.0,3910.0,4070.0000000000005,4070.0000000000005,1859618
2020-07-09,4070.0000000000005,4210.0,3420.0,4160.0,4160.0,1546175
2020-07-10,4160.0,4160.0,4040.0,4090.0,4090.0,1130622
2020-07-13,4090.0,4160.0,4040.0,4070.0000000000005,4070.0000000000005,609791
2020-07-14,4070.0000000000005,4700.0,3500.0,4070.0000000000005,4070.0000000000005,366626
2020-07-15,4090.0,4260.0,4070.0000000000005,4210.0,4210.0,2018401
2020-07-16,4210.0,4350.0,4210.0,4300.0,4300.0,1977932
2020-07-17,4330.0,4950.0,4270.0,4330.0,4330.0,960045
2020-07-20,4330.0,4400.0,3670.0,4370.0,4370.0,1786914
2020-07-21,4350.0,4480.0,4350.0,4480.0,4480.0,1561773
2020-07-22,4500.0,4590.0,4480.0,4520.0,4520.0,1767643
2020-07-23,4520.0,5210.0,4430.0,4500.0,4500.0,1273565
2020-07-24,4500.0,5080.0,4170.0,4270.0,4270.0,3268484
2020-07-27,4210.0,4210.0,3870.0,3910.0,3910.0,3379143
2020-07-28,3930.0,4160.0,3910.0,4110.0,4110.0,1486515
2020-07-29,4110.0,4110.0,3750.0,3870.0,3870.0,1347306
2020-07-30,3870.0,3980.0,3870.0,3910.0,3910.0,1069882
2020-07-31,3870.0,4040.0,3820.0,3980.0,3980.0,955484
2020-08-03,4019.9999999999995,4170.0,3550.0,4170.0,4170.0,1716060
2020-08-04,4170.0,4290.0,3750.0,4210.0,4210.0,1205530
2020-08-05,4210.0,4270.0,4170.0,4230.0,4230.0,772175
2020-08-06,4430.0,4860.0,4230.0,4300.0,4300.0,1657359
